"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR1P009429","52085","ALEXANDRIA, A CONDO, THE","Duval","824 CEDAR STREET, JACKSONVILLE, FL 32207-8474","89","08/23/1979","Approved","Recorded","MA00002995","ALEXANDRIA CONDO ASSN INC","C/O ELIM SERVICES INC","1941 MAYPORT RD","ATLANTIC BEACH","FL","32233"
"PR1P002230","51194","ISLANDER, THE PH.1 A CONDO","Okaloosa","502 GULFSHORE DRIVE, DESTIN, FL 32541","127","12/10/1982","Approved","Recorded","MA00015465","ISLANDER OWNERS ASSN., INC","","502 GULFSHORE DRIVE","DESTIN","FL","32541"
"PR1P009457","52092","HIDDEN DUNES (BCH COTTAGE) A CONDO","Walton","5300 HIGHWAY 98 E, DESTIN, FL 32541-4121","32","12/10/1985","Approved","Recorded","MA00009425","HIDDEN DUNES COMMUNITY ASSN INC","C/O HAND ARENDALL HARRISON SALE LLC","35008 EMERALD COAST PARKWAY","DESTIN","FL","32541"
"PR1P002445","51216","SUNCHASE, A CONDO","Santa Rosa","200 PENSACOLA BEACH RD, GULF BREEZE, FL 32561-4840","92","07/23/1982","Approved","Recorded","MA00003046","SUNCHASE CONDO ASSN OF GULF BREEZE INC","C/O MYHOMESPOT.COM","225 N. PACE BLVD","PENSACOLA","FL","32505"
"PR1G025194","46621","SILVER BEACH EAST, A CONDO","Okaloosa","1050 HIGHWAY 98 EAST, DESTIN, FL 32541","96","06/07/2001","Approved","Recorded","MA00023510","SILVER BEACH EAST CONDO ASSOC., INC.","","1050 HWY 98 EAST, SUITE 100","DESTIN","FL","32541"
"PR46601","46622","SILVER BEACH TOWERS WEST, A CONDO","Okaloosa","1050 HIGHWAY 98 EAST, DESTIN, FL 32541","98","05/14/2004","Approved","Recorded","MA00023511","SILVER BEACH WEST CONDO ASSOC., INC.","","1050 HWY 98 EAST, SUITE 100","DESTIN","FL","32541"
"PR1G025399","46630","UNION STREET STATION RESIDENTIAL CONDO","Alachua","201 S.E. 2ND AVENUE, GAINESVILLE, FL 32601","51","10/04/2000","Approved","Recorded","MA00023766","UNION STREET STATION RESIDENTIAL ASSN INC","","3801 NW 40TH TERRACE, UNIT A","GAINESVILLE","FL","32606"
"PR1P009712","52116","SEAGROVE BEACH DUNE VILLAS CONDO","Walton","COUNTY ROAD 30-A, SEAGROVE BEACH, FL 32548","18","09/07/1983","Approved","Recorded","MA00000938","SEAGROVE BEACH DUNE VILLAS CONDO OWNERS ASSN","","PO BOX: 4704","SEAGROVE BEACH","FL","32459-4704"
"PR1P009729","52119","TOMAHAWK TERRACE CONDO","Leon","305-311 HAYDEN ROAD, TALLAHASSEE, FL 32304","32","04/26/1983","Approved","Recorded","MA00001390","TOMAHAWK TERRACE CONDO INC","C/O KRM ASSOCIATION MANAGEMENT","PO BOX 13089","TALLAHASSEE","FL","32317"
"PR1P009767","52123","OCEAN TERRACE","Bay","8621 SURF DRIVE, PANAMA CITY, FL 32407-4797","31","01/08/1982","Approved","Recorded","MA00009038","OCEAN TERRACE CONDO ASSN., INC.","C/O STEVE CANNON","4113 ESSEX DRIVE","VILLA RICA","GA","30180"
"PR1P009777","52124","PALMS AT SEAGROVE CONDO, THE","Walton","STATE ROAD 30, U.S. HWY 98, SEAGROVE BEACH, FL 99999","48","05/30/1984","Approved","Recorded","MA00015826","PALMS AT SEAGROVE CONDO OWNERS ASSN","","PO BOX: 4822","SEAGROVE BEACH","FL","32459-4822"
"PR1P009998","52146","ORTEGA BAY CONDO","Duval","4350 LAKESIDE DR, JACKSONVILLE, FL 32210-3308","18","03/31/1980","Approved","Recorded","MA00001785","ORTEGA BAY CONDO ASSN","","4300 LAKESIDE DR #19","JACKSONVILLE","FL","32210"
"PR1P002507","51219","WOODGLEN, A CONDO","Duval","10800 ST. AUGUSTINE ROAD, JACKSONVILLE, FL 32223-1021","24","10/24/1985","Approved","Recorded","MA00010221","WOODGLEN CONDO ASSN, INC","C/O BANNING MANAGEMENT INC.","6028 CHESTER AVE.","JACKSONVILLE","FL","32217"
"PR1P002565","51227","CARRIAGE HOUSES OF PONTE VEDRA I","St. Johns","1500 A1A SOUTH, PONTE VEDRA BEACH, FL 32082","36","01/24/1986","Approved","Recorded","MA00009728","CARRIAGE HOUSES OF PONTE VEDRA INC","C/O SIGNATURE REALTY & MANAGEMENT","4003 HARTLEY ROAD","JACKSONVILLE","FL","32257"
"PR1P002727","51250","INLET DUNES A CONDO","Walton","ROUTE 6, INLET BEACH, FL 32407","18","04/18/1984","Approved","Recorded","MA00003466","INLET DUNES OWNERS ASSN., INC.","","13123 E EMERALD COAST PKWY","INLET BEACH","FL","32461"
"PR1P002769","51260","TRADEWINDS, A CONDO","Walton","HIGHWAY 98 EAST, DESTIN, FL 32541","33","01/01/1984","Approved","Recorded","MA00000053","TRADEWINDS CONDO ASSN","","2250 SCENIC GULF DR","DESTIN","FL","32550"
"PR1P002790","51262","MANDARIN GLEN A CONDO","Duval","3270 RICKY DR, JACKSONVILLE, FL 32217-7825","92","07/01/1985","Approved","Recorded","MA00013228","MANDARIN GLEN CONDO ASSOC INC","","12620-3 BEACH BLVD #301","JACKSONVILLE","FL","32246"
"PR1G025533","46643","COLONY AT PONTE VEDRA XI, A CONDO","St. Johns","110 PONTE VEDRA COLONY CIRCLE, PONTE VEDRA BEACH, FL 32082","8","10/24/2000","Approved","Recorded","MA00023921","COLONY AT PONTE VEDRA XI CONDO ASSN INC","","PO BOX 503","PONTE VEDRA BEACH","FL","32004"
"PR1G025549","46644","WINDSOR POINTE V, A CONDO","Escambia","13715 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","08/18/2000","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1G025580","46646","COLONY AT PONTE VEDRA XII, A CONDO","St. Johns","120 PONTE VEDRA COLONY CIRCLE, PONTE VEDRA BEACH, FL 32082","8","01/10/2001","Approved","Recorded","MA00023974","COLONY AT PONTE VEDRA XII CONDO ASSOC., INC.","C/O PATRICK FELDERMAN, TREASURER","122 PONTE VEDRA COLONY CIRCLE","PONTE VEDRA BEACH","FL","32082"
"PR1G025629","46652","LAS BRISAS CONDO","Flagler","700 SAN JUAN DRIVE, PALM COAST, FL 32137","32","05/02/2001","Approved","Recorded","MA00024024","LAS BRISAS CONDOMINIUM ASSOCIATION OF PALM COAST, INC.","C/O ASSOCIA COMMUNITY MGMT CONCEPTS","7400 BAYMEADOWS WAY","JACKSONVILLE","FL","32256"
"PR1P010090","52157","WATERVIEW TOWERS CONDO","Okaloosa","150 GULFSHORES DRIVE, DESTIN, FL 32541","33","06/04/1984","Approved","Recorded","MA00011003","WATERVIEW TOWERS CONDO OWNERS' ASSOC INC","","150 GULFSHORE DRIVE","DESTIN","FL","32541"
"PR1P010264","52177","SEA HAVEN CONDO","St. Johns","ST A1A, CRESCENT BEACH, FL 32084","51","02/23/1984","Approved","Recorded","MA00004717","SEA HAVEN CONDO ASSOC., INC.","","6100 A1A SOUTH","ST. AUGUSTINE","FL","32084"
"PR1P010464","52210","ORTEGA OAKS, A CONDO","Duval","4857 ROOSEVELT BLVD, JACKSONVILLE, FL 32210-5944","4","08/14/1980","Approved","Recorded","MA00001853","ORTEGA OAKS CONDO ASSN","","4519 COLUMBUS CR # 2","JACKSONVILLE","FL","32210"
"PR1G025840","46687","WINDSOR POINTE VIII, A CONDO","Duval","13715 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","06/14/2001","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1G025842","46689","WINDSOR POINTE X, A CONDO","Duval","13715 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","05/04/2001","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1G025866","46693","WINDSOR POINTE VII, A CONDO","Duval","13715 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","07/16/2001","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1M004745","47626","GREENWOOD ESTATES I, A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","8","09/30/1983","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004746","47627","GREENWOOD ESTATES II, A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","4","10/21/1983","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004747","47628","GREENWOOD ESTATES III, A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","4","12/07/1983","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004748","47629","GREENWOOD ESTATES IV, A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","4","01/04/1984","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004750","47631","GREENWOOD ESTATES VI A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","6","08/06/1984","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004751","47632","GREENWOOD ESTATES VII A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","6","02/19/1985","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004752","47633","GREENWOOD ESTATES VIII A CONDO","Bay","7813 N LAGOON DR, PANAMA CITY BEACH, FL 32407-5256","8","05/10/1985","Approved","Recorded","MA00004451","GREENWOOD ESTATES MASTER CONDO ASSN INC","","7813  N LAGOON DRIVE","PANAMA CITY BEACH","FL","32408"
"PR1M004839","47640","NAUTICAL WATCH (I), A CONDO","Bay","6205 THOMAS DRIVE, PANAMA CITY BEACH, FL 32407-6145","30","12/29/1983","Approved","Recorded","MA00007924","NAUTICAL WATCH COMMUNITY ASSOC INC","C/O GULFVIEW PROPERTIES","7902 THOMAS DR","PANAMA CITY BEACH","FL","32408"
"PR1M004840","47641","NAUTICAL WATCH (II), A CONDO","Bay","6205 THOMAS DRIVE, PANAMA CITY BEACH, FL 32407-6145","51","04/11/1984","Approved","Recorded","MA00007924","NAUTICAL WATCH COMMUNITY ASSOC INC","C/O GULFVIEW PROPERTIES","7902 THOMAS DR","PANAMA CITY BEACH","FL","32408"
"PR1M004850","47642","RAVINES RESORT CONDO CLUSTER 36/37","Clay","2932 RAVINES ROAD, MIDDLEBURG, FL 32068-8111","18","06/21/1984","Approved","Recorded","MA00002147","RAVINES RESORT CONDO ASSN INC","","786 BLANDING BLVD, STE 118","ORANGE PARK","FL","32065"
"PR1M004851","47643","RAVINES RESORT CONDOS CLUSTER 11","Clay","2932 RAVINES ROAD, MIDDLEBURG, FL 32068-8111","16","02/16/1984","Approved","Recorded","MA00002147","RAVINES RESORT CONDO ASSN INC","","786 BLANDING BLVD, STE 118","ORANGE PARK","FL","32065"
"PR1M004852","47644","RAVINES RESORT CONDOS CLUSTER 12","Clay","2932 RAVINES ROAD, MIDDLEBURG, FL 32068-8111","16","12/22/1983","Approved","Recorded","MA00002147","RAVINES RESORT CONDO ASSN INC","","786 BLANDING BLVD, STE 118","ORANGE PARK","FL","32065"
"PR1M004854","47646","RAVINES RESORT CONDO CLUSTER 14","Clay","2932 RAVINES ROAD, MIDDLEBURG, FL 32068-8111","16","02/14/1984","Approved","Recorded","MA00002147","RAVINES RESORT CONDO ASSN INC","","786 BLANDING BLVD, STE 118","ORANGE PARK","FL","32065"
"PR1G025947","46699","LOFTS AT BARRETT SQUARE, A CONDO, THE","Walton","NORTH BARRETT SQUARE, PANAMA CITY BEACH, FL 32413","9","07/07/2003","Approved","Recorded","MA00024334","LOFTS AT BARRETT SQUARE OWNERS ASSN, THE","","PO BOX 1779","DESTIN","FL","32540"
"PR1G025979","46701","BEACH COLONY EAST, A CONDO","Escambia","13597 PERDIDO KEY DR, PENSACOLA, FL 32507","68","12/29/2004","Approved","Recorded","MA00024365","BEACH COLONY EAST CONDO ASSN INC","C/O FIRST SERVICE RESIDENTIAL","14620 PERDIDO KEY DRIVE","PENSACOLA","FL","32507"
"PR1G026109","46708","WINDSOR POINTE XI, A CONDO","Duval","13175 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","12/31/2001","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1G026110","46709","WINDSOR POINTE XII, A CONDO","Duval","13715 RICHMOND PARK DR, JACKSONVILLE, FL 32224","8","10/15/2001","Approved","Recorded","MA00023938","WINDSOR POINTE MULTI-CONDO CONDO ASSN INC","C/O FIRST COAST ASSOCIATION MGMT.","11555 CENTRAL PARKWAY","JACKSONVILLE","FL","32224"
"PR1G026333","46725","WINDSOR POINTE, A CONDO","Duval","13727 RICHMOND PARK DR, JACKSONVILLE, FL 32224","16","06/26/2002","Approved","Recorded","MA00024721","WINDSOR POINTE CONDO ASSN INC","C/O ELIM SERVICES, INC.","1941 MAYPORT ROAD","ATLANTIC BEACH","FL","32233"
"PR1G026435","46739","JARDIN DE MER I, A CONDO","Duval","11 JARDIN DE MER PL, JACKSONVILLE, FL 32250","8","11/01/2002","Approved","Recorded","MA00024821","JARDIN CONDO ASSN I INC","","10151 DEERWOOD PARK BLVD","JACKSONVILLE","FL","32256"
"PR1M005258","47702","SHORELINE TOWERS PH I & II","Okaloosa","NONE PO Box 414, DESTIN, FL 32541-0414","195","10/12/1973","Approved","Recorded","MA00006312","SHORELINE TOWERS PH 1 AND 2 ASSN INC","","900 GULF SHORE DRIVE","DESTIN","FL","32541"
"PR1G026709","46764","JARDIN DE MER II, A CONDO","Duval","20 JARDIN DE MER PLACE, JACKSONVILLE, FL 32250","8","03/25/2003","Approved","Recorded","MA00025102","JARDIN CONDO ASSN II INC","","10151 DEERWOOD PARK BLVD","JACKSONVILLE","FL","32256"
"PR1G026710","46765","JARDIN DE MER III, A CONDO","Duval","30 JARDIN DE MER PLACE, JACKSONVILLE, FL 32250","8","03/25/2003","Approved","Recorded","MA00025103","JARDIN CONDO ASSN III INC","","10151  DEERWOOD PARK BLVD","JACKSONVILLE ","FL","32256"
"PR1G026768","46778","RESIDENCES AT EUROPEAN VILLAGE, A CONDO","Flagler","101 PALM HARBOR PARKWAY, PALM COAST, FL 32137","97","05/02/2005","Approved","Recorded","MA00025163","RESIDENCES AT EUROPEAN VILLAGE OWNERS ASSN INC","C/O MAY MANAGEMENT SERVUCES INC","5455 US HIGHWAY A1A S","SAINT AUGUSTINE","FL","32080"
"PR1L000058","46795","SUNRISE BEACH VILLA CONDO","Marion","15730 SE 140TH AVE, OCALA, FL 34470","19","11/13/1984","Approved","Recorded","MA00007147","SUNRISE BEACH VILLAS CONDO HOMEOWNERS' ASSN INC","C/O SAM WEAVER, PRESIDENT","PO BOX 21","EASTLAKE WEIR","FL","32133"
"PR1M005603","47757","POINT LAGOON PH I, A CONDO","Bay","8501 N LAGOON DR, PANAMA CITY BEACH, FL 32407-4521","12","04/12/1985","Approved","Recorded","MA00005819","POINT LAGOON COMMUNITY ASSOC., INC.","","8501 N LAGOON DR #100","PANAMA CITY BEACH","FL","32408"
"PR1M005604","47758","POINT LAGOON PH II, A CONDO","Bay","8501 N LAGOON DR, PANAMA CITY BEACH, FL 32407-4521","12","04/12/1985","Approved","Recorded","MA00005819","POINT LAGOON COMMUNITY ASSOC., INC.","","8501 N LAGOON DR #100","PANAMA CITY BEACH","FL","32408"
"PR1M005938","47781","SUMMERHOUSE II BEACH & RACQUET CLUB CONDO","St. Johns","STATE ROAD A1A, CRESCENT BEACH, FL 32012","63","12/29/1981","Approved","Recorded","MA00006873","SUMMERHOUSE BEACH & RACQUET CLUB CONDOMINIUM ASSOCIATION, INC.","","8550 A1A S","ST AUGUSTINE","FL","32080"
"PR1M005939","47782","SUMMERHOUSE III BEACH & RACQUET CLUB CONDO","St. Johns","STATE ROAD A1A, CRESCENT BEACH, FL 32012","63","07/16/1982","Approved","Recorded","MA00006873","SUMMERHOUSE BEACH & RACQUET CLUB CONDOMINIUM ASSOCIATION, INC.","","8550 A1A S","ST AUGUSTINE","FL","32080"
"PR1M005940","47783","SUMMERHOUSE IV BEACH & RACQUET CLUB CONDO","St. Johns","STATE ROAD A1A, CRESCENT BEACH, FL 32084","63","06/01/1983","Approved","Recorded","MA00006873","SUMMERHOUSE BEACH & RACQUET CLUB CONDOMINIUM ASSOCIATION, INC.","","8550 A1A S","ST AUGUSTINE","FL","32080"
"PR1M005964","47784","RAVINES RESORT CONDO CLUSTER 35","Clay","2948 RAVINES ROAD, MIDDLEBURG, FL 32068-8111","13","07/19/1984","Approved","Recorded","MA00002147","RAVINES RESORT CONDO ASSN INC","","786 BLANDING BLVD, STE 118","ORANGE PARK","FL","32065"
"PR1L012833","46867","VENTURE OUT AT PANAMA CITY BEACH INC, A CONDO","Bay","4345 THOMAS DRIVE, PANAMA CITY BEACH, FL 32407-7391","735","06/05/1969","Approved","Recorded","MA00002493","VENTURE OUT AT PANAMA CITY BEACH, INC.","","4345 THOMAS DRIVE","PANAMA CITY BEACH","FL","32407-7391"
"PR1L014436","46873","DEERTREE HILLS MOBILE HOMES CONDO","Leon","5234 BLOUNTSTOWN HWY, TALLAHASSEE, FL 32304-9013","87","09/16/1975","Approved","Recorded","MA00007653","DEERTREE HILLS INC.","C/O OFFICER - DEERTREE HILLS HOMEOWNERS","1937 SIKA DEER LN","TALLAHASSEE","FL","32304-9105"
"PR1M006222","47818","SOUTHBAY BY THE GULF CONDO 1","Okaloosa","940 HIGHWAY 98 E, DESTIN, FL 32541-2810","77","07/01/1975","Approved","Recorded","MA00000618","ASSOCIATION OF SOUTHBAY BY THE GULF CONDO INC","C/O PROGRESSIVE MANAGEMENT OF AMERICA","970 GULF SHORE DRIVE","DESTIN","FL","32541"
"PR1M006223","47819","SOUTHBAY BY THE GULF CONDO 2","Okaloosa","STATE RD. # 30 (US HWY.98), DESTIN, FL 32541","32","01/01/1979","Approved","Recorded","MA00000618","ASSOCIATION OF SOUTHBAY BY THE GULF CONDO INC","C/O PROGRESSIVE MANAGEMENT OF AMERICA","970 GULF SHORE DRIVE","DESTIN","FL","32541"
"PR1L023409","46937","MADISON SQUARE AT MILL POND, A CONDO","Alachua","100 S.W. 48TH BOULEVARD, GAINESVILLE, FL 32607","22","05/10/1995","Approved","Recorded","MA00021748","MADISON SQUARE OWNERS ASSN INC","C/O Cornerstone Management Services","106 NW 33RD CT, STE A","GAINESVILLE","FL","32607"
"PR1L023572","46940","RYE KEY, A CONDO","Levy","1929 RYE KEY DRIVE, CEDAR KEY, FL 32625","29","05/18/1978","Approved","Recorded","MA00021879","RYE KEY HOMEOWNERS ASSN INC","","PO BOX 586","CEDAR KEY","FL","32625"
"PR1M007219","47901","BLUE LAGOON VILLAS SEC II","Bay","6545 N LAGOON DR, PANAMA CITY BEACH, FL 32407-6364","4","07/31/1984","Approved","Recorded","MA00012613","BLUE LAGOON VILLAS","","6545 NORTH LAGOON DR","PANAMA CITY BEACH","FL","32408"
"PR1L026857","46987","SOUTHERN COMFORT LOT 5 CONDO","Escambia","DAISY LANE, PENSACOLA, FL 32507","3","04/07/2004","Approved","Recorded","MA00025255","SOUTHERN COMFORT LOT 5 CONDO ASSN INC","","6644 OAK CLIFF ROAD","PENSACOLA","FL","32526"
"PR1P006179","51707","MOLOKAI VILLAS, A CONDO","Escambia","16561 PERDIDO KEY DR, PENSACOLA, FL 32507-9321","21","07/06/1982","Approved","Recorded","MA00004169","MOLOKAI VILLAS CONDO ASSN","C/O BECKY NADOLNY","10920 MANATEE DR","PENSACOLA","FL","32507"
"PR1P006258","51720","PERDIDO TOWERS, A CONDO","Escambia","16785 PERDIDO KEY DR, PENSACOLA, FL 32507-9382","67","04/08/1982","Approved","Recorded","MA00005282","PERDIDO TOWERS CONDO ASSN","","16785 PERDIDO KEY DR #106","PENSACOLA","FL","32507"
"PR1P006265","51724","OLD PONTE VEDRA BEACH","St. Johns","1251 PONTE VEDRA BLVD., PONTE VEDRA BEACH, FL 32082","90","10/13/1986","Approved","Recorded","MA00002179","OLD PONTE VEDRA BEACH CONDO ASSOCIATION INC","C/O MARSH LANDING MANAGEMENT","4200 MARSH LANDING BLVD","JACKSONVILLE BEACH","FL","32250"
"PR1P006347","51737","CASABLANCA EAST CONDO","Alachua","S.W. 35TH PLACE, GAINESVILLE, FL 32601","140","07/08/1982","Approved","Recorded","MA00010916","CASABLANCA EAST CONDO ASSN INC","","5950 NW 1ST PL","GAINESVILLE","FL","32607"
"PR1M024346","50818","SANDPIPER COVE, PHASE XXVI, A CONDO","Okaloosa","775 GULF SHORE DRIVE, DESTIN, FL 32541","40","07/30/1998","Approved","Recorded","MA00013095","SANDPIPER COVE CONDO ASSN INC","","PO BOX: 158","DESTIN","FL","32540-0158"
"PR1M024560","50833","TURTLE BEACH IV, A CONDO","Walton","55 NATURE WAY, SANTA ROSA BEACH, FL 32459","2","08/18/1998","Approved","Recorded","MA00021983","TURTLE BEACH CONDO OWNERS ASSN., INC.","","PO BOX 1779","DESTIN","FL","32540"
"PR1M024565","50834","VILANO VIEW CONDO NO. 1","St. Johns","2770 LOJA STREET, ST. AUGUSTINE, FL 32095","3","04/30/1999","Approved","Recorded","MA00022877","VILANO VIEW CONDO ASSN., INC.","C/O NICHOLAS SOMERVILLE, PRESIDENT","2717 LOJA STREET","SAINT AUGUSTINE","FL","32084"
"PR1M024595","50837","VILANO VIEW CONDO NO. 2","St. Johns","2770 LOJA STREET, ST. AUGUSTINE, FL 32095","3","04/30/1999","Approved","Recorded","MA00022877","VILANO VIEW CONDO ASSN., INC.","C/O NICHOLAS SOMERVILLE, PRESIDENT","2717 LOJA STREET","SAINT AUGUSTINE","FL","32084"
"PR1M024698","50849","SEAVIEW I, A CONDO","Walton","LOT 10, DANA BCH SBDV HWY 30-A, SEAGROVE, FL 32459","3","02/08/1999","Approved","Recorded","MA00023014","SEAVIEW COMMUNITY ASSN INC","C/O LOIS JAMES","561 N PALISADES CIRCLE","MARIETTA","GA","30067"
"PR1P006348","51738","CASABLANCA WEST CONDO","Alachua","2735 SW 35TH PL, GAINESVILLE, FL 32608-3281","98","10/23/1984","Approved","Recorded","MA00012786","CASABLANCA WEST CONDO ASSN INC","C/O AMJ INC OF GAINESVILLE","502 NW 16TH AVENUE","GAINESVILLE","FL","32601"
"PR1P006358","51740","LAKESIDE AT BAYMEADOWS, A CONDO","Duval","8118 BAYMEADOWS CIR E, JACKSONVILLE, FL 32256-1843","26","03/28/1984","Approved","Recorded","MA00011313","LAKESIDE AT BAYMEADOWS OWNERS ASSN INC","C/O PROPERTY MGMT PARTNERS OF ST JOHNS","PO BOX 600033","JACKSONVILLE","FL","32260"
"PR1P006365","51742","CONQUISTADOR CONDO APTS OF ST. AUGUSTINESHORES, THE","St. Johns","CRISTINA DRIVE, ST. AUGUSTINE, FL 32084","456","11/13/1981","Approved","Recorded","MA00009403","CONQUISTADOR CONDO APTS OF ST. AUGUSTINESHORES, INC.","C/O SOVEREIGN & JACOBS PROPERTY MGMT","120 SEA GROVE MAIN ST","SAINT AUGUSTINE","FL","32080"
"PR1P006443","51754","ABBEY, A CONDO, THE","Marion","18 NW 3RD AVE, OCALA, FL 34470-6602","8","03/14/1979","Approved","Recorded","MA00003568","ABBEY CONDO ASSN INC","","P.O. Box 763 330 NE 3RD AVE","WILLISTON","FL","32696"
"PR1M024733","50851","LONG BEACH TOWER IV, A CONDO","Bay","10517 FRONT BEACH RD, PANAMA CITY BEACH, FL 32407","95","01/28/2000","Approved","Recorded","MA00021637","LONG BEACH RESORT COMMUNITY ASSN INC","","PO BOX 9622","PANAMA CITY BEACH","FL","32417"
"PR1M025864","50899","ARBOR TRACE AT PALM COAST CONDO","Flagler","HARBOR CENTER DRIVE, PALM COAST, FL 32137","57","12/05/2001","Approved","Recorded","MA00024252","ARBOR TRACE AT PALM COAST CONDO ASSN INC","","12724 GRAN BAY PKWY, SUITE 410","JACKSONVILLE","FL","32258"
"PR1P006904","51799","CRYSTAL VILLAS A CONDO","Okaloosa","2825 HIGHWAY 98 EAST, DESTIN, FL 32541-3501","27","06/08/1984","Approved","Recorded","MA00010482","CRYSTAL VILLAS OWNERS' ASSN., INC.","","4476 LEGENDARY DR, STE 202","DESTIN","FL","32541"
"PR1M019509","49978","EDGEWATER GOLF VILLAS IV A CONDO","Bay","520 BECKRICH RD, PANAMA CITY BEACH, FL 32407-3629","16","07/31/1987","Approved","Recorded","MA00003711","EDGEWATER BEACH RESORT COMMUNITY ASN INC","C/O MAXET MANAGEMENT GROUP","415 RICHARD JACKSON BLVD","PANAMA CITY BEACH","FL","32407"
"PR1M026177","50912","TIDEWATER BEACH I, A CONDO","Bay","16819 FRONT BEACH ROAD, PANAMA CITY BEACH, FL 32413","275","11/13/2006","Approved","Recorded","MA00024565","TIDEWATER BEACH RESORT COMMUNITY ASSN INC","ATTN:  ASSOCIATION ACCOUNTING DEPT","16819 FRONT BEACH RD","PANAMA CITY BEACH","FL","32413"
