"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","65","PR1S011264","DAVIS SHORES TOWN HOMES, A CONDO","200,202,204 GERARDO ST","","ST. AUGUSTINE","FL","32084","2026","","",""
"Condominium Project","46","PR1S003288","DAVIS WOODS CONDO","RT 19 DAVIS RD","PO BOX 73","FORT MYERS","FL","33908","2025","400","400","0"
"Condominium Project","46","PR1S003288","DAVIS WOODS CONDO","RT 19 DAVIS RD","PO BOX 73","FORT MYERS","FL","33908","2026","400","400","0"
"Condominium Project","46","PR1S003288","DAVIS WOODS CONDO","RT 19 DAVIS RD","PO BOX 73","FORT MYERS","FL","33908","2024","400","400","0"
"Condominium Project","46","PR1S003288","DAVIS WOODS CONDO","RT 19 DAVIS RD","PO BOX 73","FORT MYERS","FL","33908","2023","400","400","0"
"Condominium Project","46","PR1S003288","DAVIS WOODS CONDO","RT 19 DAVIS RD","PO BOX 73","FORT MYERS","FL","33908","2022","400","400","0"
"Condominium Project","47","PR77046","DAWSON CREEK CONDO","2200 CEDARBROOK CT","","TALLAHASSEE","FL","32303","2022","96","96","0"
"Condominium Project","47","PR77046","DAWSON CREEK CONDO","2200 CEDARBROOK CT","","TALLAHASSEE","FL","32303","2023","96","96","0"
"Condominium Project","47","PR77046","DAWSON CREEK CONDO","2200 CEDARBROOK CT","","TALLAHASSEE","FL","32303","2024","96","96","0"
"Condominium Project","47","PR77046","DAWSON CREEK CONDO","2200 CEDARBROOK CT","","TALLAHASSEE","FL","32303","2025","96","96","0"
"Condominium Project","47","PR77046","DAWSON CREEK CONDO","2200 CEDARBROOK CT","","TALLAHASSEE","FL","32303","2026","96","96","0"
"Condominium Project","23","PR76687","DAY AVE AND HIBISCUS CONDO ASSN INC, A CONDO","3501 & 3503 DAY AVE","","MIAMI","FL","33133","2022","","",""
"Condominium Project","23","PR76687","DAY AVE AND HIBISCUS CONDO ASSN INC, A CONDO","3501 & 3503 DAY AVE","","MIAMI","FL","33133","2023","","",""
"Condominium Project","23","PR76687","DAY AVE AND HIBISCUS CONDO ASSN INC, A CONDO","3501 & 3503 DAY AVE","","MIAMI","FL","33133","2024","","",""
"Condominium Project","23","PR76687","DAY AVE AND HIBISCUS CONDO ASSN INC, A CONDO","3501 & 3503 DAY AVE","","MIAMI","FL","33133","2025","","",""
"Condominium Project","23","PR76687","DAY AVE AND HIBISCUS CONDO ASSN INC, A CONDO","3501 & 3503 DAY AVE","","MIAMI","FL","33133","2026","","",""
"Condominium Project","23","PR1V021937","DAY AVENUE CONDO","3054 - 3054 1/2 DAY AVE","","MIAMI","FL","33133","2024","","",""
"Condominium Project","23","PR1V021937","DAY AVENUE CONDO","3054 - 3054 1/2 DAY AVE","","MIAMI","FL","33133","2023","","",""
"Condominium Project","23","PR1V021937","DAY AVENUE CONDO","3054 - 3054 1/2 DAY AVE","","MIAMI","FL","33133","2022","","",""
"Condominium Project","23","PR1V021937","DAY AVENUE CONDO","3054 - 3054 1/2 DAY AVE","","MIAMI","FL","33133","2025","","",""
"Condominium Project","23","PR1V021937","DAY AVENUE CONDO","3054 - 3054 1/2 DAY AVE","","MIAMI","FL","33133","2026","","",""
"Condominium Project","23","PR1U010911","DAYLIGHTS","3001 DAY AVE","","MIAMI","FL","331335108","2025","20","24.2","0"
"Condominium Project","23","PR1U010911","DAYLIGHTS","3001 DAY AVE","","MIAMI","FL","331335108","2026","20","20","0"
"Condominium Project","23","PR1U010911","DAYLIGHTS","3001 DAY AVE","","MIAMI","FL","331335108","2024","20","22","0"
"Condominium Project","23","PR1U010911","DAYLIGHTS","3001 DAY AVE","","MIAMI","FL","331335108","2022","20","22","0"
"Condominium Project","23","PR1U010911","DAYLIGHTS","3001 DAY AVE","","MIAMI","FL","331335108","2023","20","20","0"
"Condominium Project","15","PR1P020418","DAYSPRING CONDO","213 OLMSTEAD DRIVE","","TITUSVILLE","FL","32780","2022","48","48","0"
"Condominium Project","15","PR1P020418","DAYSPRING CONDO","213 OLMSTEAD DRIVE","","TITUSVILLE","FL","32780","2024","48","48","0"
"Condominium Project","15","PR1P020418","DAYSPRING CONDO","213 OLMSTEAD DRIVE","","TITUSVILLE","FL","32780","2023","48","52.8","0"
"Condominium Project","15","PR1P020418","DAYSPRING CONDO","213 OLMSTEAD DRIVE","","TITUSVILLE","FL","32780","2025","48","48","0"
"Condominium Project","15","PR1P020418","DAYSPRING CONDO","213 OLMSTEAD DRIVE","","TITUSVILLE","FL","32780","2026","48","48","0"
"Condominium Project","74","PR1S018370","DAYTONA BCH GOLF & C.C. CONDO APTS.","VIRGINIA AVE","PO BOX 1026","DAYTONA BEACH","FL","32114","2023","384","384","0"
"Condominium Project","74","PR1S018370","DAYTONA BCH GOLF & C.C. CONDO APTS.","VIRGINIA AVE","PO BOX 1026","DAYTONA BEACH","FL","32114","2022","384","384","0"
"Condominium Project","74","PR1S018370","DAYTONA BCH GOLF & C.C. CONDO APTS.","VIRGINIA AVE","PO BOX 1026","DAYTONA BEACH","FL","32114","2024","384","422.4","0"
"Condominium Project","74","PR1S018370","DAYTONA BCH GOLF & C.C. CONDO APTS.","VIRGINIA AVE","PO BOX 1026","DAYTONA BEACH","FL","32114","2026","384","384","0"
"Condominium Project","74","PR1S018370","DAYTONA BCH GOLF & C.C. CONDO APTS.","VIRGINIA AVE","PO BOX 1026","DAYTONA BEACH","FL","32114","2025","384","384","0"
"Condominium Project","74","PR1V022932","DAYTONA BEACH CLUB, A CONDO","800 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2023","468","468","0"
"Condominium Project","74","PR1V022932","DAYTONA BEACH CLUB, A CONDO","800 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2022","468","468","0"
"Condominium Project","74","PR1V022932","DAYTONA BEACH CLUB, A CONDO","800 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2024","468","468","0"
"Condominium Project","74","PR1V022932","DAYTONA BEACH CLUB, A CONDO","800 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2026","468","468","0"
"Condominium Project","74","PR1V022932","DAYTONA BEACH CLUB, A CONDO","800 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2025","468","468","0"
"Condominium Project","74","PR1S018229","DAYTONA BEACH HARBOUR APTS INC","3011 HALIFAX AVE N","","DAYTONA BEACH","FL","320183112","2026","288","288","0"
"Condominium Project","74","PR1S018229","DAYTONA BEACH HARBOUR APTS INC","3011 HALIFAX AVE N","","DAYTONA BEACH","FL","320183112","2025","288","288","0"
"Condominium Project","74","PR1S018229","DAYTONA BEACH HARBOUR APTS INC","3011 HALIFAX AVE N","","DAYTONA BEACH","FL","320183112","2024","288","288","0"
"Condominium Project","74","PR1S018229","DAYTONA BEACH HARBOUR APTS INC","3011 HALIFAX AVE N","","DAYTONA BEACH","FL","320183112","2023","288","288","0"
"Condominium Project","74","PR1S018229","DAYTONA BEACH HARBOUR APTS INC","3011 HALIFAX AVE N","","DAYTONA BEACH","FL","320183112","2022","288","288","0"
"Condominium Project","74","PR1V003860","DAYTONA BEACH OCEAN TOWERS","2800 ATLANTIC AVE N","","DAYTONA BEACH","FL","32118","2022","760","760","0"
"Condominium Project","74","PR1V003860","DAYTONA BEACH OCEAN TOWERS","2800 ATLANTIC AVE N","","DAYTONA BEACH","FL","32118","2025","760","760","0"
"Condominium Project","74","PR1V003860","DAYTONA BEACH OCEAN TOWERS","2800 ATLANTIC AVE N","","DAYTONA BEACH","FL","32118","2026","760","760","0"
"Condominium Project","74","PR1V003860","DAYTONA BEACH OCEAN TOWERS","2800 ATLANTIC AVE N","","DAYTONA BEACH","FL","32118","2024","760","760","0"
"Condominium Project","74","PR1V003860","DAYTONA BEACH OCEAN TOWERS","2800 ATLANTIC AVE N","","DAYTONA BEACH","FL","32118","2023","760","760","0"
"Condominium Project","74","PR1P025464","DAYTONA BEACH RESORT AND CONFERENCE CENTER, A CONDO RESORT","2700 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2026","","",""
"Condominium Project","74","PR1P025464","DAYTONA BEACH RESORT AND CONFERENCE CENTER, A CONDO RESORT","2700 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2025","","",""
"Condominium Project","74","PR1P025464","DAYTONA BEACH RESORT AND CONFERENCE CENTER, A CONDO RESORT","2700 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2024","","",""
"Condominium Project","74","PR1P025464","DAYTONA BEACH RESORT AND CONFERENCE CENTER, A CONDO RESORT","2700 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2022","1232","2587.2","-1355.2"
"Condominium Project","74","PR1P025464","DAYTONA BEACH RESORT AND CONFERENCE CENTER, A CONDO RESORT","2700 NORTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2023","","",""
"Condominium Project","74","PR1V015327","DAYTONA BEACH RIVERHOUSE CONDOS","715 S BEACH DR.","","DAYTONA BEACH","FL","32014","2024","756","756","0"
"Condominium Project","74","PR1V015327","DAYTONA BEACH RIVERHOUSE CONDOS","715 S BEACH DR.","","DAYTONA BEACH","FL","32014","2026","756","756","0"
"Condominium Project","74","PR1V015327","DAYTONA BEACH RIVERHOUSE CONDOS","715 S BEACH DR.","","DAYTONA BEACH","FL","32014","2025","756","756","0"
"Condominium Project","74","PR1V015327","DAYTONA BEACH RIVERHOUSE CONDOS","715 S BEACH DR.","","DAYTONA BEACH","FL","32014","2022","756","756","0"
"Condominium Project","74","PR1V015327","DAYTONA BEACH RIVERHOUSE CONDOS","715 S BEACH DR.","","DAYTONA BEACH","FL","32014","2023","756","756","0"
"Condominium Project","74","PR1V024704","DAYTONA INN BEACH RESORT, A CONDO","219 SOUTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2022","","",""
"Condominium Project","74","PR1V024704","DAYTONA INN BEACH RESORT, A CONDO","219 SOUTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2023","","",""
"Condominium Project","74","PR1V024704","DAYTONA INN BEACH RESORT, A CONDO","219 SOUTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2025","","",""
"Condominium Project","74","PR1V024704","DAYTONA INN BEACH RESORT, A CONDO","219 SOUTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2026","","",""
"Condominium Project","74","PR1V024704","DAYTONA INN BEACH RESORT, A CONDO","219 SOUTH ATLANTIC AVENUE","","DAYTONA BEACH","FL","32118","2024","","",""
"Condominium Project","15","PR1S016949","DBAC INC","3820 OCEAN BEACH BLVD","","COCOA BEACH","FL","329313405","2026","160","160","0"
"Condominium Project","15","PR1S016949","DBAC INC","3820 OCEAN BEACH BLVD","","COCOA BEACH","FL","329313405","2025","160","176","0"
"Condominium Project","15","PR1S016949","DBAC INC","3820 OCEAN BEACH BLVD","","COCOA BEACH","FL","329313405","2022","160","160","0"
"Condominium Project","15","PR1S016949","DBAC INC","3820 OCEAN BEACH BLVD","","COCOA BEACH","FL","329313405","2023","160","160","0"
"Condominium Project","15","PR1S016949","DBAC INC","3820 OCEAN BEACH BLVD","","COCOA BEACH","FL","329313405","2024","160","160","0"
"Condominium Project","53","PR1S011346","DE LA BAHIA","2600 S KANNER HWY","","STUART","FL","349944640","2024","1200","1200","0"
"Condominium Project","53","PR1S011346","DE LA BAHIA","2600 S KANNER HWY","","STUART","FL","349944640","2022","1200","1200","0"
"Condominium Project","53","PR1S011346","DE LA BAHIA","2600 S KANNER HWY","","STUART","FL","349944640","2023","1200","1200","0"
"Condominium Project","53","PR1S011346","DE LA BAHIA","2600 S KANNER HWY","","STUART","FL","349944640","2025","1200","1200","0"
"Condominium Project","53","PR1S011346","DE LA BAHIA","2600 S KANNER HWY","","STUART","FL","349944640","2026","1200","1200","0"
"Condominium Project","53","PR1S011345","DE LA BAHIA Z, A CONDO","2600 S KANNER HWY","","STUART","FL","349944640","2026","12","12","0"
"Condominium Project","53","PR1S011345","DE LA BAHIA Z, A CONDO","2600 S KANNER HWY","","STUART","FL","349944640","2025","12","12","0"
"Condominium Project","53","PR1S011345","DE LA BAHIA Z, A CONDO","2600 S KANNER HWY","","STUART","FL","349944640","2023","12","12","0"
"Condominium Project","53","PR1S011345","DE LA BAHIA Z, A CONDO","2600 S KANNER HWY","","STUART","FL","349944640","2022","12","12","0"
"Condominium Project","53","PR1S011345","DE LA BAHIA Z, A CONDO","2600 S KANNER HWY","","STUART","FL","349944640","2024","12","12","0"
"Condominium Project","23","PR1G025860","DE SOLEIL SOUTH BEACH RESIDENTIAL CONDO","1458 OCEAN DR","","MIAMI BEACH","FL","33139","2026","","",""
"Condominium Project","23","PR1G025860","DE SOLEIL SOUTH BEACH RESIDENTIAL CONDO","1458 OCEAN DR","","MIAMI BEACH","FL","33139","2025","","",""
"Condominium Project","23","PR1G025860","DE SOLEIL SOUTH BEACH RESIDENTIAL CONDO","1458 OCEAN DR","","MIAMI BEACH","FL","33139","2024","","",""
"Condominium Project","23","PR1G025860","DE SOLEIL SOUTH BEACH RESIDENTIAL CONDO","1458 OCEAN DR","","MIAMI BEACH","FL","33139","2022","","",""
"Condominium Project","23","PR1G025860","DE SOLEIL SOUTH BEACH RESIDENTIAL CONDO","1458 OCEAN DR","","MIAMI BEACH","FL","33139","2023","","",""
"Condominium Project","15","PR1V021921","DE SOTO CONDO","110 DE SOTO PARKWAY","","SATELLITE BEACH","FL","32937","2024","72","72","0"
"Condominium Project","15","PR1V021921","DE SOTO CONDO","110 DE SOTO PARKWAY","","SATELLITE BEACH","FL","32937","2023","72","72","0"
"Condominium Project","15","PR1V021921","DE SOTO CONDO","110 DE SOTO PARKWAY","","SATELLITE BEACH","FL","32937","2022","72","72","0"
"Condominium Project","15","PR1V021921","DE SOTO CONDO","110 DE SOTO PARKWAY","","SATELLITE BEACH","FL","32937","2025","72","72","0"
"Condominium Project","15","PR1V021921","DE SOTO CONDO","110 DE SOTO PARKWAY","","SATELLITE BEACH","FL","32937","2026","72","72","0"
"Condominium Project","16","PR1V015194","DEAUVILLE GARDENS, A CONDO","3212 S.E. 8TH STREET","","POMPANO BEACH","FL","330626230","2025","112","112","0"
"Condominium Project","16","PR1V015194","DEAUVILLE GARDENS, A CONDO","3212 S.E. 8TH STREET","","POMPANO BEACH","FL","330626230","2026","112","112","0"
"Condominium Project","16","PR1V015194","DEAUVILLE GARDENS, A CONDO","3212 S.E. 8TH STREET","","POMPANO BEACH","FL","330626230","2023","112","112","0"
"Condominium Project","16","PR1V015194","DEAUVILLE GARDENS, A CONDO","3212 S.E. 8TH STREET","","POMPANO BEACH","FL","330626230","2024","112","112","0"
"Condominium Project","16","PR1V015194","DEAUVILLE GARDENS, A CONDO","3212 S.E. 8TH STREET","","POMPANO BEACH","FL","330626230","2022","112","112","0"
"Condominium Project","23","PR1P015101","DEAUVILLE HOTEL RESORT, A RESORT CONDO","6701 COLLINS AVENUE","","MIAMI BEACH","FL","331413285","2022","","",""
"Condominium Project","23","PR1P015101","DEAUVILLE HOTEL RESORT, A RESORT CONDO","6701 COLLINS AVENUE","","MIAMI BEACH","FL","331413285","2024","","",""
"Condominium Project","23","PR1P015101","DEAUVILLE HOTEL RESORT, A RESORT CONDO","6701 COLLINS AVENUE","","MIAMI BEACH","FL","331413285","2023","","",""
"Condominium Project","23","PR1P015101","DEAUVILLE HOTEL RESORT, A RESORT CONDO","6701 COLLINS AVENUE","","MIAMI BEACH","FL","331413285","2025","","",""
"Condominium Project","23","PR1P015101","DEAUVILLE HOTEL RESORT, A RESORT CONDO","6701 COLLINS AVENUE","","MIAMI BEACH","FL","331413285","2026","","",""
"Condominium Project","21","PR1S021121","DEAUVILLE LAKE CLUB, A CONDO","COUNTY BARN ROAD","","NAPLES","FL","33962","2024","960","960","0"
"Condominium Project","21","PR1S021121","DEAUVILLE LAKE CLUB, A CONDO","COUNTY BARN ROAD","","NAPLES","FL","33962","2022","960","960","0"
"Condominium Project","21","PR1S021121","DEAUVILLE LAKE CLUB, A CONDO","COUNTY BARN ROAD","","NAPLES","FL","33962","2023","960","960","0"
"Condominium Project","21","PR1S021121","DEAUVILLE LAKE CLUB, A CONDO","COUNTY BARN ROAD","","NAPLES","FL","33962","2026","960","960","0"
"Condominium Project","21","PR1S021121","DEAUVILLE LAKE CLUB, A CONDO","COUNTY BARN ROAD","","NAPLES","FL","33962","2025","960","960","0"
"Condominium Project","16","PR1V003201","DEAUVILLE OF NORMANDY SQUARE","4390 N.W. 36TH STREET","","LAUDERDALE LAKES","FL","333195547","2022","252","252","0"
"Condominium Project","16","PR1V003201","DEAUVILLE OF NORMANDY SQUARE","4390 N.W. 36TH STREET","","LAUDERDALE LAKES","FL","333195547","2024","252","252","0"
"Condominium Project","16","PR1V003201","DEAUVILLE OF NORMANDY SQUARE","4390 N.W. 36TH STREET","","LAUDERDALE LAKES","FL","333195547","2023","252","252","0"
"Condominium Project","16","PR1V003201","DEAUVILLE OF NORMANDY SQUARE","4390 N.W. 36TH STREET","","LAUDERDALE LAKES","FL","333195547","2026","","",""
"Condominium Project","16","PR1V003201","DEAUVILLE OF NORMANDY SQUARE","4390 N.W. 36TH STREET","","LAUDERDALE LAKES","FL","333195547","2025","252","0","277.2"
"Condominium Project","60","PR1M007519","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE A","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2026","","",""
"Condominium Project","60","PR1M007519","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE A","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2025","128","128","0"
"Condominium Project","60","PR1M007519","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE A","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2023","128","128","0"
"Condominium Project","60","PR1M007519","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE A","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2024","128","128","0"
"Condominium Project","60","PR1M007519","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE A","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2022","128","128","0"
"Condominium Project","60","PR1M007520","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE B","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2022","128","128","0"
"Condominium Project","60","PR1M007520","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE B","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2024","128","128","0"
"Condominium Project","60","PR1M007520","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE B","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2023","128","128","0"
"Condominium Project","60","PR1M007520","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE B","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2025","128","128","0"
"Condominium Project","60","PR1M007520","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE B","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2026","","",""
"Condominium Project","60","PR1M007521","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE C","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2025","128","128","0"
"Condominium Project","60","PR1M007521","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE C","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2026","","",""
"Condominium Project","60","PR1M007521","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE C","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2023","128","128","0"
"Condominium Project","60","PR1M007521","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE C","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2024","128","128","0"
"Condominium Project","60","PR1M007521","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE C","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2022","128","128","0"
"Condominium Project","60","PR1M007522","DEAUVILLE VILLAGE OF VILLAGES OF ORIOLE D","6575 SOUTH ORIOLE BOULEVARD","","DELRAY BEACH","FL","334461396","2022","128","128","0"
