"Program Area","Project County Code","Project Number","Project Name","Project Street","Project Address Line2","Project City","Project State","Project Zip","Billing Year","Amount Billed","Amount Paid","Pending Amount Due"
"Condominium Project","15","PR1S008757","JAMAICA COVE CONDO","1595 N ATLANTIC AVE","","COCOA BEACH","FL","329313254","2026","132","132","0"
"Condominium Project","15","PR1S008757","JAMAICA COVE CONDO","1595 N ATLANTIC AVE","","COCOA BEACH","FL","329313254","2025","132","132","0"
"Condominium Project","15","PR1S008757","JAMAICA COVE CONDO","1595 N ATLANTIC AVE","","COCOA BEACH","FL","329313254","2024","132","132","0"
"Condominium Project","15","PR1S008757","JAMAICA COVE CONDO","1595 N ATLANTIC AVE","","COCOA BEACH","FL","329313254","2022","132","132","0"
"Condominium Project","15","PR1S008757","JAMAICA COVE CONDO","1595 N ATLANTIC AVE","","COCOA BEACH","FL","329313254","2023","132","132","0"
"Condominium Project","16","PR1S017067","JAMAICA HOUSE","305 N POMPANO BEACH BLVD","","POMPANO BEACH","FL","330625148","2023","688","688","0"
"Condominium Project","16","PR1S017067","JAMAICA HOUSE","305 N POMPANO BEACH BLVD","","POMPANO BEACH","FL","330625148","2024","688","688","0"
"Condominium Project","16","PR1S017067","JAMAICA HOUSE","305 N POMPANO BEACH BLVD","","POMPANO BEACH","FL","330625148","2022","688","688","0"
"Condominium Project","16","PR1S017067","JAMAICA HOUSE","305 N POMPANO BEACH BLVD","","POMPANO BEACH","FL","330625148","2025","688","688","0"
"Condominium Project","16","PR1S017067","JAMAICA HOUSE","305 N POMPANO BEACH BLVD","","POMPANO BEACH","FL","330625148","2026","688","688","0"
"Condominium Project","68","PR1S022413","JAMAICA ROYALE CONDO ONE","5830 MIDNIGHT PASS ROAD","","SARASOTA","FL","34242","2022","80","80","0"
"Condominium Project","68","PR1S022413","JAMAICA ROYALE CONDO ONE","5830 MIDNIGHT PASS ROAD","","SARASOTA","FL","34242","2024","80","88","0"
"Condominium Project","68","PR1S022413","JAMAICA ROYALE CONDO ONE","5830 MIDNIGHT PASS ROAD","","SARASOTA","FL","34242","2025","80","80","0"
"Condominium Project","68","PR1S022413","JAMAICA ROYALE CONDO ONE","5830 MIDNIGHT PASS ROAD","","SARASOTA","FL","34242","2026","80","80","0"
"Condominium Project","68","PR1S022413","JAMAICA ROYALE CONDO ONE","5830 MIDNIGHT PASS ROAD","","SARASOTA","FL","34242","2023","80","80","0"
"Condominium Project","68","PR1S014159","JAMAICA ROYALE TOWER II","5830 MIDNIGHT PASS RD","","SARASOTA","FL","342422195","2025","168","168","0"
"Condominium Project","68","PR1S014159","JAMAICA ROYALE TOWER II","5830 MIDNIGHT PASS RD","","SARASOTA","FL","342422195","2026","168","168","0"
"Condominium Project","68","PR1S014159","JAMAICA ROYALE TOWER II","5830 MIDNIGHT PASS RD","","SARASOTA","FL","342422195","2024","168","168","0"
"Condominium Project","68","PR1S014159","JAMAICA ROYALE TOWER II","5830 MIDNIGHT PASS RD","","SARASOTA","FL","342422195","2023","168","168","0"
"Condominium Project","68","PR1S014159","JAMAICA ROYALE TOWER II","5830 MIDNIGHT PASS RD","","SARASOTA","FL","342422195","2022","168","168","0"
"Condominium Project","68","PR1S016165","JAMAICA ROYALE UNIT 1","5830 MIDNIGHT PASS RD 1","","SARASOTA","FL","342422195","2023","328","328","0"
"Condominium Project","68","PR1S016165","JAMAICA ROYALE UNIT 1","5830 MIDNIGHT PASS RD 1","","SARASOTA","FL","342422195","2024","328","360.8","0"
"Condominium Project","68","PR1S016165","JAMAICA ROYALE UNIT 1","5830 MIDNIGHT PASS RD 1","","SARASOTA","FL","342422195","2022","328","328","0"
"Condominium Project","68","PR1S016165","JAMAICA ROYALE UNIT 1","5830 MIDNIGHT PASS RD 1","","SARASOTA","FL","342422195","2026","328","328","0"
"Condominium Project","68","PR1S016165","JAMAICA ROYALE UNIT 1","5830 MIDNIGHT PASS RD 1","","SARASOTA","FL","342422195","2025","328","328","0"
"Condominium Project","68","PR1S015605","JAMAICA ROYALE UNIT 2","5830 MIDNIGHT PASS RD 2","","SARASOTA","FL","342422195","2025","124","124","0"
"Condominium Project","68","PR1S015605","JAMAICA ROYALE UNIT 2","5830 MIDNIGHT PASS RD 2","","SARASOTA","FL","342422195","2026","124","124","0"
"Condominium Project","68","PR1S015605","JAMAICA ROYALE UNIT 2","5830 MIDNIGHT PASS RD 2","","SARASOTA","FL","342422195","2022","124","124","0"
"Condominium Project","68","PR1S015605","JAMAICA ROYALE UNIT 2","5830 MIDNIGHT PASS RD 2","","SARASOTA","FL","342422195","2024","124","124","0"
"Condominium Project","68","PR1S015605","JAMAICA ROYALE UNIT 2","5830 MIDNIGHT PASS RD 2","","SARASOTA","FL","342422195","2023","124","136.4","0"
"Condominium Project","21","PR1S023364","JAMAICA TOWERS OF NAPLES","2885 GULF SHORE BLVD N","","NAPLES","FL","34103","2023","128","128","0"
"Condominium Project","21","PR1S023364","JAMAICA TOWERS OF NAPLES","2885 GULF SHORE BLVD N","","NAPLES","FL","34103","2022","128","128","0"
"Condominium Project","21","PR1S023364","JAMAICA TOWERS OF NAPLES","2885 GULF SHORE BLVD N","","NAPLES","FL","34103","2024","128","128","0"
"Condominium Project","21","PR1S023364","JAMAICA TOWERS OF NAPLES","2885 GULF SHORE BLVD N","","NAPLES","FL","34103","2026","","",""
"Condominium Project","21","PR1S023364","JAMAICA TOWERS OF NAPLES","2885 GULF SHORE BLVD N","","NAPLES","FL","34103","2025","128","128","0"
"Condominium Project","18","PR1P019459","JAMAICA WAY CONDO","JAMAICA WAY","","PUNTA GORDA","FL","339505168","2024","180","180","0"
"Condominium Project","18","PR1P019459","JAMAICA WAY CONDO","JAMAICA WAY","","PUNTA GORDA","FL","339505168","2025","180","180","0"
"Condominium Project","18","PR1P019459","JAMAICA WAY CONDO","JAMAICA WAY","","PUNTA GORDA","FL","339505168","2026","","",""
"Condominium Project","18","PR1P019459","JAMAICA WAY CONDO","JAMAICA WAY","","PUNTA GORDA","FL","339505168","2023","180","180","0"
"Condominium Project","18","PR1P019459","JAMAICA WAY CONDO","JAMAICA WAY","","PUNTA GORDA","FL","339505168","2022","180","180","0"
"Condominium Project","13","PR1P022392","JAMAICAN LAKE, A CONDO","STATE ROAD 30-A","","PANAMA CITY BEACH","FL","32407","2022","180","180","0"
"Condominium Project","13","PR1P022392","JAMAICAN LAKE, A CONDO","STATE ROAD 30-A","","PANAMA CITY BEACH","FL","32407","2023","180","180","0"
"Condominium Project","13","PR1P022392","JAMAICAN LAKE, A CONDO","STATE ROAD 30-A","","PANAMA CITY BEACH","FL","32407","2026","180","180","0"
"Condominium Project","13","PR1P022392","JAMAICAN LAKE, A CONDO","STATE ROAD 30-A","","PANAMA CITY BEACH","FL","32407","2025","180","180","0"
"Condominium Project","13","PR1P022392","JAMAICAN LAKE, A CONDO","STATE ROAD 30-A","","PANAMA CITY BEACH","FL","32407","2024","180","180","0"
"Condominium Project","23","PR72227","JAMES CENTRAL TOWERS","245 18  STREET","","MIAMI BEACH","FL","33139","2022","184","202.4","0"
"Condominium Project","23","PR72227","JAMES CENTRAL TOWERS","245 18  STREET","","MIAMI BEACH","FL","33139","2023","184","222.64","0"
"Condominium Project","23","PR72227","JAMES CENTRAL TOWERS","245 18  STREET","","MIAMI BEACH","FL","33139","2024","184","244.9","0"
"Condominium Project","23","PR72227","JAMES CENTRAL TOWERS","245 18  STREET","","MIAMI BEACH","FL","33139","2025","184","184","0"
"Condominium Project","23","PR72227","JAMES CENTRAL TOWERS","245 18  STREET","","MIAMI BEACH","FL","33139","2026","184","184","0"
"Condominium Project","60","PR1S005735","JAMES PLACE","1206 S LAKE DR","","LANTANA","FL","334625419","2023","100","100","0"
"Condominium Project","60","PR1S005735","JAMES PLACE","1206 S LAKE DR","","LANTANA","FL","334625419","2024","100","100","0"
"Condominium Project","60","PR1S005735","JAMES PLACE","1206 S LAKE DR","","LANTANA","FL","334625419","2025","100","100","0"
"Condominium Project","60","PR1S005735","JAMES PLACE","1206 S LAKE DR","","LANTANA","FL","334625419","2026","100","100","0"
"Condominium Project","60","PR1S005735","JAMES PLACE","1206 S LAKE DR","","LANTANA","FL","334625419","2022","100","100","0"
"Condominium Project","54","PR70603","JAMES STREET CONDO","912 JAMES STREET","","KEY WEST","FL","33040","2022","","",""
"Condominium Project","54","PR70603","JAMES STREET CONDO","912 JAMES STREET","","KEY WEST","FL","33040","2023","","",""
"Condominium Project","54","PR70603","JAMES STREET CONDO","912 JAMES STREET","","KEY WEST","FL","33040","2024","","",""
"Condominium Project","54","PR70603","JAMES STREET CONDO","912 JAMES STREET","","KEY WEST","FL","33040","2025","","",""
"Condominium Project","54","PR70603","JAMES STREET CONDO","912 JAMES STREET","","KEY WEST","FL","33040","2026","","",""
"Condominium Project","39","PR69850","JAMESON CONDO","KINGS POINT","","SUN CITY CENTER","FL","33573","2022","224","224","0"
"Condominium Project","39","PR69850","JAMESON CONDO","KINGS POINT","","SUN CITY CENTER","FL","33573","2023","224","224","0"
"Condominium Project","39","PR69850","JAMESON CONDO","KINGS POINT","","SUN CITY CENTER","FL","33573","2024","224","224","0"
"Condominium Project","39","PR69850","JAMESON CONDO","KINGS POINT","","SUN CITY CENTER","FL","33573","2025","224","224","0"
"Condominium Project","39","PR69850","JAMESON CONDO","KINGS POINT","","SUN CITY CENTER","FL","33573","2026","224","224","0"
"Condominium Project","26","PR76018","JAMESON PLACE II, A CONDO","UNKNOWN","","JACKSONVILLE","FL","32204","2022","192","192","0"
"Condominium Project","26","PR76018","JAMESON PLACE II, A CONDO","UNKNOWN","","JACKSONVILLE","FL","32204","2023","192","192","0"
"Condominium Project","26","PR76018","JAMESON PLACE II, A CONDO","UNKNOWN","","JACKSONVILLE","FL","32204","2024","192","192","0"
"Condominium Project","26","PR76018","JAMESON PLACE II, A CONDO","UNKNOWN","","JACKSONVILLE","FL","32204","2025","192","192","0"
"Condominium Project","26","PR76018","JAMESON PLACE II, A CONDO","UNKNOWN","","JACKSONVILLE","FL","32204","2026","192","192","0"
"Condominium Project","15","PR74051","JAMESON PLACE, A CONDO","4006 MEANDER PL","","ROCKLEDGE","FL","32955","2022","816","816","0"
"Condominium Project","15","PR74051","JAMESON PLACE, A CONDO","4006 MEANDER PL","","ROCKLEDGE","FL","32955","2023","816","816","0"
"Condominium Project","15","PR74051","JAMESON PLACE, A CONDO","4006 MEANDER PL","","ROCKLEDGE","FL","32955","2024","816","816","0"
"Condominium Project","15","PR74051","JAMESON PLACE, A CONDO","4006 MEANDER PL","","ROCKLEDGE","FL","32955","2025","816","816","0"
"Condominium Project","15","PR74051","JAMESON PLACE, A CONDO","4006 MEANDER PL","","ROCKLEDGE","FL","32955","2026","816","816","0"
"Condominium Project","60","PR1S015438","JAMESTOWN ASSN","1638 EMBASSY DR","","WEST PALM BEACH","FL","334011956","2025","192","192","0"
"Condominium Project","60","PR1S015438","JAMESTOWN ASSN","1638 EMBASSY DR","","WEST PALM BEACH","FL","334011956","2026","192","192","0"
"Condominium Project","60","PR1S015438","JAMESTOWN ASSN","1638 EMBASSY DR","","WEST PALM BEACH","FL","334011956","2024","192","192","0"
"Condominium Project","60","PR1S015438","JAMESTOWN ASSN","1638 EMBASSY DR","","WEST PALM BEACH","FL","334011956","2022","192","211.2","0"
"Condominium Project","60","PR1S015438","JAMESTOWN ASSN","1638 EMBASSY DR","","WEST PALM BEACH","FL","334011956","2023","192","232.32","0"
"Condominium Project","62","PR1S000615","JAMESTOWN CONDO","8470 12TH ST N","","SAINT PETERSBURG","FL","337027936","2026","1280","1280","0"
"Condominium Project","62","PR1S000615","JAMESTOWN CONDO","8470 12TH ST N","","SAINT PETERSBURG","FL","337027936","2024","1280","1280","0"
"Condominium Project","62","PR1S000615","JAMESTOWN CONDO","8470 12TH ST N","","SAINT PETERSBURG","FL","337027936","2025","1280","1280","0"
"Condominium Project","62","PR1S000615","JAMESTOWN CONDO","8470 12TH ST N","","SAINT PETERSBURG","FL","337027936","2022","1280","1408","0"
"Condominium Project","62","PR1S000615","JAMESTOWN CONDO","8470 12TH ST N","","SAINT PETERSBURG","FL","337027936","2023","1280","1280","0"
"Condominium Project","15","PR1V001257","JAMESTOWN CONDO","900 JAMESTOWN AVE","","INDIAN HARBOUR BEACH","FL","329372617","2022","576","633.6","0"
"Condominium Project","15","PR1V001257","JAMESTOWN CONDO","900 JAMESTOWN AVE","","INDIAN HARBOUR BEACH","FL","329372617","2023","576","576","0"
"Condominium Project","15","PR1V001257","JAMESTOWN CONDO","900 JAMESTOWN AVE","","INDIAN HARBOUR BEACH","FL","329372617","2025","576","633.6","0"
"Condominium Project","15","PR1V001257","JAMESTOWN CONDO","900 JAMESTOWN AVE","","INDIAN HARBOUR BEACH","FL","329372617","2026","576","576","0"
"Condominium Project","15","PR1V001257","JAMESTOWN CONDO","900 JAMESTOWN AVE","","INDIAN HARBOUR BEACH","FL","329372617","2024","576","576","0"
"Condominium Project","23","PR1S016313","JANE APTS, A CONDO","3909 GARDEN AVENUE","","MIAMI BEACH","FL","331403837","2026","","",""
"Condominium Project","23","PR1S016313","JANE APTS, A CONDO","3909 GARDEN AVENUE","","MIAMI BEACH","FL","331403837","2025","16","0","23.43"
"Condominium Project","23","PR1S016313","JANE APTS, A CONDO","3909 GARDEN AVENUE","","MIAMI BEACH","FL","331403837","2022","16","0","17.6"
"Condominium Project","23","PR1S016313","JANE APTS, A CONDO","3909 GARDEN AVENUE","","MIAMI BEACH","FL","331403837","2024","16","0","21.3"
"Condominium Project","23","PR1S016313","JANE APTS, A CONDO","3909 GARDEN AVENUE","","MIAMI BEACH","FL","331403837","2023","16","0","19.36"
"Condominium Project","46","PR1S001734","JANTHINA, A CONDO","3025 W GULF DR","","SANIBEL ISLAND","FL","339575623","2024","28","28","0"
"Condominium Project","46","PR1S001734","JANTHINA, A CONDO","3025 W GULF DR","","SANIBEL ISLAND","FL","339575623","2025","28","28","0"
"Condominium Project","46","PR1S001734","JANTHINA, A CONDO","3025 W GULF DR","","SANIBEL ISLAND","FL","339575623","2026","28","28","0"
"Condominium Project","46","PR1S001734","JANTHINA, A CONDO","3025 W GULF DR","","SANIBEL ISLAND","FL","339575623","2023","28","30.8","0"
"Condominium Project","46","PR1S001734","JANTHINA, A CONDO","3025 W GULF DR","","SANIBEL ISLAND","FL","339575623","2022","28","30.8","0"
"Condominium Project","26","PR1G026435","JARDIN DE MER I, A CONDO","11 JARDIN DE MER PL","","JACKSONVILLE","FL","32250","2026","32","32","0"
"Condominium Project","26","PR1G026435","JARDIN DE MER I, A CONDO","11 JARDIN DE MER PL","","JACKSONVILLE","FL","32250","2025","32","35.2","0"
"Condominium Project","26","PR1G026435","JARDIN DE MER I, A CONDO","11 JARDIN DE MER PL","","JACKSONVILLE","FL","32250","2022","32","32","0"
"Condominium Project","26","PR1G026435","JARDIN DE MER I, A CONDO","11 JARDIN DE MER PL","","JACKSONVILLE","FL","32250","2023","32","32","0"
"Condominium Project","26","PR1G026435","JARDIN DE MER I, A CONDO","11 JARDIN DE MER PL","","JACKSONVILLE","FL","32250","2024","32","32","0"
"Condominium Project","26","PR1G026709","JARDIN DE MER II, A CONDO","20 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2024","32","32","0"
"Condominium Project","26","PR1G026709","JARDIN DE MER II, A CONDO","20 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2023","32","32","0"
"Condominium Project","26","PR1G026709","JARDIN DE MER II, A CONDO","20 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2022","32","32","0"
"Condominium Project","26","PR1G026709","JARDIN DE MER II, A CONDO","20 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2025","32","35.2","0"
"Condominium Project","26","PR1G026709","JARDIN DE MER II, A CONDO","20 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2026","32","32","0"
"Condominium Project","26","PR1G026710","JARDIN DE MER III, A CONDO","30 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2026","32","32","0"
"Condominium Project","26","PR1G026710","JARDIN DE MER III, A CONDO","30 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2025","32","35.2","0"
"Condominium Project","26","PR1G026710","JARDIN DE MER III, A CONDO","30 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2022","32","32","0"
"Condominium Project","26","PR1G026710","JARDIN DE MER III, A CONDO","30 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2023","32","32","0"
"Condominium Project","26","PR1G026710","JARDIN DE MER III, A CONDO","30 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32250","2024","32","32","0"
"Condominium Project","26","PR68884","JARDIN DE MER IV, A CONDO","60 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2022","32","32","0"
"Condominium Project","26","PR68884","JARDIN DE MER IV, A CONDO","60 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2023","32","32","0"
"Condominium Project","26","PR68884","JARDIN DE MER IV, A CONDO","60 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2024","32","32","0"
"Condominium Project","26","PR68884","JARDIN DE MER IV, A CONDO","60 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2025","32","35.2","0"
"Condominium Project","26","PR68884","JARDIN DE MER IV, A CONDO","60 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2026","32","32","0"
"Condominium Project","26","PR70699","JARDIN DE MER IX, A CONDO","90 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2022","32","32","0"
"Condominium Project","26","PR70699","JARDIN DE MER IX, A CONDO","90 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2023","32","32","0"
"Condominium Project","26","PR70699","JARDIN DE MER IX, A CONDO","90 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2024","32","32","0"
"Condominium Project","26","PR70699","JARDIN DE MER IX, A CONDO","90 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2025","32","35.2","0"
"Condominium Project","26","PR70699","JARDIN DE MER IX, A CONDO","90 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2026","32","32","0"
"Condominium Project","26","PR69435","JARDIN DE MER V, A CONDO","50 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2022","32","32","0"
"Condominium Project","26","PR69435","JARDIN DE MER V, A CONDO","50 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2023","32","32","0"
"Condominium Project","26","PR69435","JARDIN DE MER V, A CONDO","50 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2024","32","32","0"
"Condominium Project","26","PR69435","JARDIN DE MER V, A CONDO","50 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2025","32","35.2","0"
"Condominium Project","26","PR69435","JARDIN DE MER V, A CONDO","50 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32224","2026","32","32","0"
"Condominium Project","26","PR70698","JARDIN DE MER VI, A CONDO","40 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32223","2022","32","32","0"
"Condominium Project","26","PR70698","JARDIN DE MER VI, A CONDO","40 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32223","2023","32","32","0"
"Condominium Project","26","PR70698","JARDIN DE MER VI, A CONDO","40 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32223","2024","32","32","0"
"Condominium Project","26","PR70698","JARDIN DE MER VI, A CONDO","40 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32223","2025","32","35.2","0"
"Condominium Project","26","PR70698","JARDIN DE MER VI, A CONDO","40 JARDIN DE MER PLACE","","JACKSONVILLE","FL","32223","2026","32","32","0"
